FileDate,recsSort,AgencyName,SecondAgencyName,AIN,AssessorID,TaxRateArea,TaxRateArea_CITY,PropertyLocation,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,ParcelBoundaryDescription,DateNewParcelActivated
10/20/2015,42330,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027943,5630-027-943,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,SW 1/4 OF NW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42331,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027944,5630-027-944,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,SE 1/4 OF NW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42332,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027945,5630-027-945,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF SW 1/4 OF NE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42333,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027946,5630-027-946,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF SE 1/4 OF NE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42334,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027947,5630-027-947,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF S 1/2 OF NE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42335,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027948,5630-027-948,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF NW 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42336,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027949,5630-027-949,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF NE 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42337,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027950,5630-027-950,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF NW 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42338,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027951,5630-027-951,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF NE 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42339,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027952,5630-027-952,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,NW 1/4 OF SE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42340,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027953,5630-027-953,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF SE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42341,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027954,5630-027-954,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,SW 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42342,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027955,5630-027-955,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,SE 1/4 OF SW 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42343,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630027956,5630-027-956,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF S 1/2 OF SE 1/4 OF NW 1/4 OF SEC 4 T 1N R 13W, 
10/20/2015,42344,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630029910,5630-029-910,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 7 IN DOC 1336110,082797 POR OF SEC 32 T 1N R 13W", 
10/20/2015,42345,STATE OF CALIFORNIA (SANTA MONICA MTNS CONSERV), ,5630029911,5630-029-911,04045,GLENDALE   ,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 3115287,121902 POR OF SEC 33 T 1N R 13W", 
10/20/2015,42346,STATE OF CALIFORNIA DEPARTMENT OF PARKS AND RECREATION, ,5010001901,5010-001-901,01584,unincorporated,     ,100V,Commercial,Commercial, ,Vacant Land,TR=21687 LOT 135, 
10/20/2015,42347,STATE OF CALIFORNIA DEPT OF PARKS AND RECREATION, ,5011001900,5011-001-900,01690,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=12654 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 117,118 AND 139", 
10/20/2015,42348,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,3050003900,3050-003-900,10702,PALMDALE   ,VAC/COR PEARBLOSSOM/LOCKHART AVE  LITTLEROCK CA  93543,010V,Residential,Single Family Residence, ,Vacant Land,R S 64-38-40 EX OF ST LOT 13, 
10/20/2015,42349,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,3050003901,3050-003-901,10702,PALMDALE   ,VAC/PEARBLOSSOM HWY/VIC LOCKHART  LITTLEROCK CA  93543,010V,Residential,Single Family Residence, ,Vacant Land,R S 64-38-40 EX OF ST LOT 37, 
10/20/2015,42351,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,3050009908,3050-009-908,04651,unincorporated,VAC/PEARBLOSSOM(PAV)/VIC 60TH ST  LITTLEROCK CA  93543,010V,Residential,Single Family Residence, ,Vacant Land,POR OF W 1/2 OF E 1/2 OF W 1/2 OF W 1/2 OF SE 1/4 OF SEC 10 T5N R11W, 
10/20/2015,42367,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220002901,5220-002-901,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 22 BLK 18, 
10/20/2015,42374,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220002908,5220-002-908,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 29 BLK 18, 
10/20/2015,42384,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027905,5220-027-905,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 45 BLK 9, 
10/20/2015,42386,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027907,5220-027-907,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 48 BLK 9, 
10/20/2015,42403,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027924,5220-027-924,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 11 BLK 11, 
10/20/2015,42404,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027925,5220-027-925,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 12 BLK 11, 
10/20/2015,42405,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027926,5220-027-926,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 13 BLK 11, 
10/20/2015,42406,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027927,5220-027-927,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 THAT POR LYING SE OF NW 59.78 FT OF LOT 14 BLK 11, 
10/20/2015,42407,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027928,5220-027-928,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 15 BLK 11, 
10/20/2015,42409,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027930,5220-027-930,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 17 BLK 11, 
10/20/2015,42414,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,5220027935,5220-027-935,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=4952 LOT 22 BLK 11, 
10/20/2015,42526,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,7001012905,7001-012-905,02614,SANTA FE SPRINGS,16105 VALLEY VIEW AVE  SANTA FE SPRINGS CA  90670-5800,100V,Commercial,Commercial, ,Vacant Land,O R M 7425-20-21 POR OF SE 1/4 OF NE 1/4 OF NE 1/4 OF SEC 28 T3S R11W,20150823
10/20/2015,42528,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,7003013900,7003-013-900,02564,CERRITOS   ,16433 VALLEY VIEW AVE  CERRITOS CA  90703-2441,300V,Industrial,Industrial, ,Vacant Land,RO LOS COYOTES FOR DESC SEE ASSESSOR'S MAPS POR OF SEC 28 T3S R11W, 
10/20/2015,42529,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,7005008901,7005-008-901,02610,SANTA FE SPRINGS,13362 MOLETTE ST  SANTA FE SPRINGS CA  90670-5528,300V,Industrial,Industrial, ,Vacant Land,"TR=23067 LAND DESC IN DOC 1153909,081910 POR OF LOTS 78 AND 79 AND ALL OF LOT 80", 
10/20/2015,42530,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,7005014915,7005-014-915,02610,SANTA FE SPRINGS,13580 FIRESTONE BLVD  SANTA FE SPRINGS CA  90670-5617,300V,Industrial,Industrial, ,Vacant Land,"TR=8130 LAND DESC IN DOC 1161935,082010 POR OF LOT A", 
10/20/2015,42533,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8047005904,8047-005-904,06758,NORWALK    ,12901 NORWALK BLVD  NORWALK CA  90650-3151,100V,Commercial,Commercial, ,Vacant Land,"TR=10842 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 18,19,20,25 AND 26 BLK A", 
10/20/2015,42534,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8069002900,8069-002-900,13241,NORWALK,14960 CARMENITA RD  NORWALK CA  90650-5233,100V,Commercial,Commercial, ,Vacant Land,RANCHO LOS COYOTES POR OF S 1/2 OF SW 1/4 OF NW 1/4 SEC 21 T3S R11W, 
10/20/2015,42535,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8069016900,8069-016-900,06721,SANTA FE SPRINGS,     ,100V,Commercial,Commercial, ,Vacant Land,P M 55-39 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 1, 
10/20/2015,42536,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8069016901,8069-016-901,06721,SANTA FE SPRINGS,13412 EXCELSIOR DR  SANTA FE SPRINGS CA  90670-5615,100V,Commercial,Commercial, ,Vacant Land,P M 55-39 EX OF STS LOT 2, 
10/20/2015,42537,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8302001911,8302-001-911,02731,CLAREMONT  ,     ,010V,Residential,Single Family Residence, ,Vacant Land,M R 83-98 FOR DESC SEE ASSESSOR'S MAPS POR OF NW 1/4 OF SEC 5 T1 S R8W, 
10/20/2015,42538,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8302001912,8302-001-912,02731,CLAREMONT  ,     ,010V,Residential,Single Family Residence, ,Vacant Land,M R 83-98 FOR DESC SEE ASSESSOR'S MAPS POR OF NW 1/4 OF SEC 5 T1 S R8W, 
10/20/2015,42540,STATE OF CALIFORNIA DEPT OF TRANSPORTATION, ,8664022914,8664-022-914,05044,LA VERNE,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF NE 1/4 OF SEC 1 T1S R9W, 
10/20/2015,42543,STATE OF CALIFORNIA PARKS AND RECREATION, ,2063008908,2063-008-908,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF LOT 7 IN SEC 35 T1N R18W, 
10/20/2015,42545,STATE OF CALIFORNIA PARKS AND RECREATION, ,2063012921,2063-012-921,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 4 IN SEC 2 T1S R18W, 
10/20/2015,42546,STATE OF CALIFORNIA PARKS AND RECREATION, ,2063027901,2063-027-901,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC AS PAR 6 IN DOC 2279304, 011130 POR OF LOT 2 IN SEC 34 T1N R18W", 
10/20/2015,42548,STATE OF CALIFORNIA SANTA MONICA MOUNTAIN CONSERVANCY, ,8264011900,8264-011-900,08263,INDUSTRY   ,     ,300V,Industrial,Industrial, ,Vacant Land,P M 207-80-81 LOT 2, 
10/20/2015,42549,STATE OF CALIFORNIA SANTA MONICA MOUNTAINS CONSERVANCY, ,4368001900,4368-001-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,O M 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 9 D1V 5 REG 37, 
10/20/2015,42550,STATE OF CALIFORNIA SANTA MONICA MOUNTAINS CONSERVANCY, ,4377001901,4377-001-901,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,O M 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 6 AND 7 DIV 5 REG 37, 
10/20/2015,42551,STATE OF CALIFORNIA SANTA MONICA MOUNTAINS CONSERVANCY, ,4460002904,4460-002-904,10853,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,"R F 534 LAND DESC IN DOC 869891,020412 POR OF LOT 7", 
10/20/2015,42554,STATE OF CALIFORNIA SANTA MONICA MTNS CONSERV, ,4459009900,4459-009-900,10863,MALIBU,25623 PACIFIC COAST HWY  MALIBU CA  90265-4550,010V,Residential,Single Family Residence, ,Vacant Land,R F 534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 5, 
10/20/2015,42555,STATE OF CALIFORNIA SANTA MONICA MTNS CONSERV, ,4459009901,4459-009-901,10863,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R F 534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 5, 
10/20/2015,42556,STATE OF CALIFORNIA SANTA MONICA MTNS CONSERV, ,4459010900,4459-010-900,10863,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R F 534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 4, 
10/20/2015,42563,STATE OF CALIF PARK, ,4448003901,4448-003-901,08683,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,C F 72 FOR DESC SEE ASSESSOR'S MAPS POR OF ALLOTMENT NO 2 TO BONIFACIO MARQUEZ, 
10/20/2015,42564,STATE OF CALIF PARK, ,4448004900,4448-004-900,08683,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,C F 72 FOR DESC SEE ASSESSOR'S MAPS POR OF ALLOTMENT NO 2 TO BONIFACIO MARQUEZ, 
10/20/2015,42565,STATE OF CALIF PARK, ,4448004901,4448-004-901,08683,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,C F 72 FOR DESC SEE ASSESSOR'S MAPS POR OF ALLOTMENT NO 2 TO BONIFACIO MARQUEZ, 
10/20/2015,42568,STATE OF CALIF PARKS, ,2063008905,2063-008-905,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF LOT 6 IN SEC 35 T1N R18W, 
10/20/2015,42569,STATE OF CALIF PARKS, ,2063008906,2063-008-906,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,N 1/2 OF LOT 7 IN SEC 35 T1N R18W, 
10/20/2015,42570,STATE OF CALIF PARKS, ,2063012919,2063-012-919,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 2 OF SEC 2 T1S R18W, 
10/20/2015,42571,STATE OF CALIF PARKS, ,2063027900,2063-027-900,04981,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 702238,010425 POR OF LOT 2 IN SEC 34 T1N R18W", 
10/20/2015,42572,STATE OF CALIF PARKS, ,2724006903,2724-006-903,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SE 1/4 OF SE 1/4 OF SEC 14 T2N R17W, 
10/20/2015,42573,STATE OF CALIF PARKS, ,2724006904,2724-006-904,00052,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF SE 1/4 OF SEC 14 T2N R17W, 
10/20/2015,42576,STATE OF CALIF PARKS, ,4409002900,4409-002-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"OM 1-76-92 LAND DESC IN DOC 1870370, 011002 POR OF LOT 38 DIV 2 REGION 36", 
10/20/2015,42577,STATE OF CALIF PARKS, ,4416027906,4416-027-906,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"P M 197-15-18 LAND DESC IN DOC 682118, 030311 POR OF LOT B", 
10/20/2015,42578,STATE OF CALIF PARKS, ,4438031904,4438-031-904,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS*POR OF S 1/2 OF SW 1/4 OF SEC   12 T   1S R 17W, 
10/20/2015,42579,STATE OF CALIF PARKS, ,4438031905,4438-031-905,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS*POR OF S 1/2 OF SW 1/4 OF SEC   12 T   1S R 17W, 
10/20/2015,42580,STATE OF CALIF PARKS, ,4438033908,4438-033-908,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF NE 1/4 OF NE 1/4 AND NE 1/4 OF NE 1/4 OF NE 1/4 OF SEC 14 T 1S R 17W, 
10/20/2015,42581,STATE OF CALIF PARKS, ,4438034902,4438-034-902,01653,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NW 1/4 OF NW 1/4 OF SEC   13 T   1S R 17W, 
10/20/2015,42582,STATE OF CALIF PARKS, ,4453005901,4453-005-901,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,SW 1/4 OF NW 1/4 OF SEC 28 T1S R17W, 
10/20/2015,42583,STATE OF CALIF PARKS, ,4453005902,4453-005-902,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF NW 1/4 SW 1/4 OF SEC 28 T1S R17W, 
10/20/2015,42584,STATE OF CALIF PARKS, ,4453005903,4453-005-903,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,W 1/2 OF W 1/2 OF NW 1/4 OF NW 1/4 OF SEC 28 T1S R17W, 
10/20/2015,42585,STATE OF CALIF PARKS, ,4453005904,4453-005-904,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF NW 1/4 OF NW 1/4 OF SEC 28 T1S R17W, 
10/20/2015,42586,STATE OF CALIF PARKS, ,4453005905,4453-005-905,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,E 1/2 OF E 1/2 OF NW 1/4 OF NW 1/4 OF SEC 28 T1S R17W, 
10/20/2015,42588,STATE OF CALIF PARKS, ,4456013901,4456-013-901,04971,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*LOT COM AT SW COR OF NE 1/4 OF SE 1/4 OF SEC 17 T 1S R 17W TH S 39¢00'39'' W 1174.87 FT TH N 57¢14'35'' W 780.35 FT TH S 47¢25' W TO NE LINE OF PIUMA RD TH NW THEREON 84.59 FT TH N 47¢25' W 220 FT TH N 40¢10' W 370 FT TH N 0¢29'44'' E 238.56 FT TH S 89¢30'16'' E 1766.92 FT TO BEG POR OF S 1/2 OF S 1/2 OF SEC   17 T   1S R 17W, 
10/20/2015,42589,STATE OF CALIF PARKS, ,4456038900,4456-038-900,04971,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,*LOT COM E 202.78 FT FROM SW COR OF SEC 17 T 1S R 17W TH N 575 FT TH S 89¢47'35'' E 655 FT TH S 69¢40' E 140 FT TH N 29¢50' E 220 FT TH S 72¢10' E 420 FT TH S 84¢15' E 180 FT TH N 6¢10'58'' E TO SW LINE OF PIUMA RD TH SE THEREON AND FOLLOWING SD RD TO A PT E 685 FT AND N 42¢25'24'' E 324 FT FROM BEG TH S 42¢25'24'' W 324 FT TH W 685 FT TO BEG POR OF S 1/2 OF SW 1/4 OF SEC   17 T   1S R 17W, 
10/20/2015,42590,STATE OF CALIF PARKS, ,4457002902,4457-002-902,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NW 1/4 OF NE 1/4 OF SEC 29 T 1 S R 17 W, 
10/20/2015,42591,STATE OF CALIF PARKS, ,4457002903,4457-002-903,08657,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,NE 1/4 OF NE 1/4 OF SEC 29 T 1 S R 17 W, 
10/20/2015,42600,STATE OF CALIF PARKS, ,4473002901,4473-002-901,10853,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R.F.534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 20, 
10/20/2015,42601,STATE OF CALIF PARKS, ,4473002902,4473-002-902,10853,MALIBU,     ,010V,Residential,Single Family Residence, ,Vacant Land,R.F.534 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 20, 
10/20/2015,42602,STATE OF CALIF PARKS, ,5010001903,5010-001-903,12854,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=21687 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 137, 
10/20/2015,42603,STATE OF CALIF PARKS, ,5011002900,5011-002-900,12854,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=21687 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 140, 
10/20/2015,42610,STATE OF CALIF SAN MONICA MTNS REC AND CONSERV AUTH, ,5464019901,5464-019-901,00004,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO.6831 POR OF LOT A, 
10/20/2015,42615,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2017013900,2017-013-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=34946 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 46, 
10/20/2015,42616,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2017027900,2017-027-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=43934 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 71, 
10/20/2015,42617,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2017034900,2017-034-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=34946 LOT 45, 
10/20/2015,42623,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2072018900,2072-018-900,10997,CALABASAS,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8550 LOT 11 BLK 21, 
10/20/2015,42626,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2272031902,2272-031-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1000 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 1107 AND 1108, 
10/20/2015,42627,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2274025902,2274-025-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9386 LOT 35, 
10/20/2015,42628,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2274025903,2274-025-903,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9386 LOT 36, 
10/20/2015,42629,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2274026900,2274-026-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1000 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 1108, 
10/20/2015,42630,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2385001900,2385-001-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS FOR POR OF SE 1/4 SEC 35 T1N R15W, 
10/20/2015,42631,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2385001901,2385-001-901,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,POR OF LOTS 1 AND 2 POR OF NE 1/4 SEC 35 T1N R15W, 
10/20/2015,42632,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2385001902,2385-001-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS FOR POR OF SE 1/4 SEC 35 T1N R15W, 
10/20/2015,42633,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2385002927,2385-002-927,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=35074A VAC ST AND LOT 24, 
10/20/2015,42634,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2386007900,2386-007-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=5571 POR OF LOT  19, 
10/20/2015,42636,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2547018900,2547-018-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9659 EX OF ST LOT 44, 
10/20/2015,42637,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2547018901,2547-018-901,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9659 EX OF ST LOT 45, 
10/20/2015,42638,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,2547018902,2547-018-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=9659 EX OF ST LOT 46, 
10/20/2015,42665,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4371046905,4371-046-905,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=1033 LOT   86 BLK   21, 
10/20/2015,42666,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4378001903,4378-001-903,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,O M 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 4 AND 7 DIV 5 REG 37, 
10/20/2015,42667,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4378001904,4378-001-904,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"OM 1-93-95 FOR DESC SEE ASSESSOR'S MAPS POR OF LOTS 4,6 AND 7 DIV 6 REG 37", 
10/20/2015,42668,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4379023902,4379-023-902,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=1033 LOT 8 BLK 45, 
10/20/2015,42670,STATE OF CALIF SANTA MONICA MTNS CONSERV, ,4382023900,4382-023-900,00067,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF SE 1/4 AND POR OF LOT 2 IN SEC 34 T1N R15W, 
